district_id,district_name,area_total,rooms,floor,total_floors,is_top_floor,is_ground_floor,floor_ratio,area_per_room,building_type,repair_status,has_elevator,has_parking,has_balcony,price_usd,price_per_sqm,source,url
10,Сергелийский район,18.0,1,4,4,1,0,1.0,18.0,panel,average,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/na-prodazhe-1-komnatnaya-kvartira-v-sputnik-4-ID4jbRK.html
0,Юнусабадский район,63.0,2,16,16,1,0,1.0,31.5,new,euro,1,0,1,72000,1142.9,olx.uz,https://www.olx.uz/d/obyavlenie/2-xonali-dom-xonsaroy-diplomat-jk-ID4o4gq.html
10,Сергелийский район,58.0,3,5,7,0,0,0.7143,19.33,brick,euro,1,0,1,68900,1187.9,olx.uz,https://www.olx.uz/d/obyavlenie/sergeli-5a-3-hona-5-etazh-uyimni-srochno-sotaman-metro-yakin-ID4owrS.html
0,Юнусабадский район,57.0,2,5,5,1,0,1.0,28.5,panel,average,1,0,1,63000,1105.3,olx.uz,https://www.olx.uz/d/obyavlenie/2-h-komnatnaya-kvartira-ID4iJWE.html
5,Чиланзарский район,20.0,1,3,4,0,0,0.75,20.0,panel,euro,0,0,1,23000,1150.0,olx.uz,https://www.olx.uz/d/obyavlenie/1-3-4-komnat-nakkashlyk-obschezhitie-20m2-or-metro-chilanzar-ID4i69L.html
10,Сергелийский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-sergeli-2-1-komnatnaya-ID4oxjp.html
9,Яшнабадский район,28.0,1,1,1,1,1,1.0,28.0,panel,average,0,0,1,23000,821.4,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodayu-1-kom-kvartira-mahhalya-besh-bolla-ID49MXp.html
1,Мирзо-Улугбекский район,32.0,2,1,7,0,1,0.1429,16.0,brick,average,1,0,1,23000,718.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-2-h-kom-studiya-ekobazar-ID4o6yE.html
1,Мирзо-Улугбекский район,19.0,1,4,9,0,0,0.4444,19.0,brick,average,1,0,1,23000,1210.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodayu-svoyu-kvartiru-na-ttz-4-1-komnatnaya-ID4orEC.html
1,Мирзо-Улугбекский район,50.0,2,10,25,0,0,0.4,25.0,monolith,euro,1,0,1,120000,2400.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodayu-svoyu-kvartiru-zhk-akay-city-50m2-ID4nWl2.html
10,Сергелийский район,18.0,1,4,4,1,0,1.0,18.0,panel,average,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodayu-1-komnatnuyu-kaartiru-v-yangihaetskom-rayone-sputnik-4-ID4nMpF.html
9,Яшнабадский район,27.0,1,11,16,0,0,0.6875,27.0,new,without_repair,1,0,1,23000,851.9,olx.uz,https://www.olx.uz/d/obyavlenie/1-komnatnaya-pod-kotlavan-zhk-bahor-ID41LfA.html
10,Сергелийский район,18.0,1,4,4,1,0,1.0,18.0,panel,average,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodayu-1-komnatnuyu-kvartiru-yangihaet-sputnik-4-byvshee-obschezhitie-ID4nJh0.html
10,Сергелийский район,18.0,1,4,4,1,0,1.0,18.0,panel,average,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/1-4-4-kvartira-18-m-byvshee-obschezhitie-sergeli-sputnik-4-metro-ID4dO39.html
9,Яшнабадский район,29.0,1,1,1,1,1,1.0,29.0,panel,average,0,0,1,23000,793.1,olx.uz,https://www.olx.uz/d/obyavlenie/prodayu-1-kom-kvartira-na-zemle-mahhalya-besh-bolla-ID3MZKt.html
1,Мирзо-Улугбекский район,26.0,1,3,4,0,0,0.75,26.0,panel,euro,0,0,1,23000,884.6,olx.uz,https://www.olx.uz/d/obyavlenie/tsentr-navay-1-komnatnaya-ID3QsdL.html
5,Чиланзарский район,18.0,1,2,4,0,0,0.5,18.0,panel,euro,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodam-1-komnatnuyu-dzharkurganskaya-ID4eFdT.html
9,Яшнабадский район,19.0,1,1,1,1,1,1.0,19.0,panel,average,0,0,1,23000,1210.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-odna-komnata-orientir-risovyy-bazar-ID4lPCD.html
10,Сергелийский район,22.8,1,1,3,0,1,0.3333,22.8,panel,average,0,0,1,23000,1008.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-ID4ocJl.html
10,Сергелийский район,52.7,2,11,16,0,0,0.6875,26.35,new,average,1,0,1,23000,436.4,olx.uz,https://www.olx.uz/d/obyavlenie/2-xonalitayyor-kadastrli-uylar-eng-qulay-narxlarda-ID4nJwv.html
5,Чиланзарский район,20.0,1,4,4,1,0,1.0,20.0,panel,euro,0,0,1,23000,1150.0,olx.uz,https://www.olx.uz/d/obyavlenie/chilonzor-uchtepada-1-honali-uy-sotiladi-opshita-20-kv-kvartira-yahshi-zhoy-ID4mvaa.html
0,Юнусабадский район,40.0,1,7,9,0,0,0.7778,40.0,brick,average,1,0,1,23000,575.0,olx.uz,https://www.olx.uz/d/obyavlenie/nastroyka-na-10-mikrorayone-1-7-9-srochno-ID4nQSQ.html
9,Яшнабадский район,80.0,3,7,8,0,0,0.875,26.67,brick,euro,1,0,1,75000,937.5,olx.uz,https://www.olx.uz/d/obyavlenie/novostroyka-yashnabadskiy-svoya-r-n-3-h-evro-remont-80m2-mebelyu-tehnikoy-ID4okTi.html
1,Мирзо-Улугбекский район,22.0,1,9,9,1,0,1.0,22.0,brick,needs_repair,1,0,1,23000,1045.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-kvartira-ID3skk2.html
1,Мирзо-Улугбекский район,18.0,1,2,2,1,0,1.0,18.0,panel,euro,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/kvartira-sotiladi-ID4fuqg.html
10,Сергелийский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,23000,1277.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-ID3Ojh2.html
9,Яшнабадский район,18.0,1,2,4,0,0,0.5,18.0,panel,average,0,0,1,23200,1288.9,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-kvartira-v-yashnabadskom-1-komnatnaya-ID4oEBB.html
10,Сергелийский район,52.7,2,11,16,0,0,0.6875,26.35,new,average,1,0,1,23300,442.1,olx.uz,https://www.olx.uz/d/obyavlenie/2-xonali-uy-sotiladi-birlamchi-ipoteka-asosida-23300-ID4nHE7.html
1,Мирзо-Улугбекский район,20.0,1,4,4,1,0,1.0,20.0,panel,average,0,0,1,23333,1166.7,olx.uz,https://www.olx.uz/d/obyavlenie/byvshee-obschezhitie-1-4-4-ID4darF.html
0,Юнусабадский район,60.0,3,4,4,1,0,1.0,20.0,panel,needs_repair,0,0,1,50000,833.3,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-svoya-kvartira-3-komnatnaya-ID4eGM0.html
6,Алмазарский район,56.4,2,8,9,0,0,0.8889,28.2,brick,without_repair,1,0,1,36600,648.9,olx.uz,https://www.olx.uz/d/obyavlenie/olmazor-tumani-sagbon-kuchasida-orintir-tozhiniso-tuyhona-ID4hIIP.html
9,Яшнабадский район,22.0,1,2,4,0,0,0.5,22.0,panel,average,0,0,1,23490,1067.7,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodam-kvartiru-korasu-6-ID4fPtD.html
1,Мирзо-Улугбекский район,22.0,1,2,4,0,0,0.5,22.0,panel,average,0,0,1,23490,1067.7,olx.uz,https://www.olx.uz/d/obyavlenie/deshevo-apzon-prodayu-odnokomnatnuyu-s-balkonom-v-m-ulugbeke-ID4gsPF.html
10,Сергелийский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,23499,1305.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodayu-1-komnatnuyu-v-sergeli-2-ID4oalN.html
9,Яшнабадский район,18.0,1,2,4,0,0,0.5,18.0,panel,average,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/asalobod-byvshee-slonima-1-2-4-kirpich-18-m2-san-uzel-vnutri-ID4nwxM.html
0,Юнусабадский район,18.0,1,2,4,0,0,0.5,18.0,panel,average,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-na-badamzare-1-2-4-byvschaya-obschezhitiya-s-kapitalnom-rem-ID37ax2.html
1,Мирзо-Улугбекский район,21.0,1,2,4,0,0,0.5,21.0,panel,average,0,0,1,23500,1119.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-karasu-6-gai-1-2-4-byvshee-obschezhitie-ID4obw7.html
1,Мирзо-Улугбекский район,55.0,2,4,4,1,0,1.0,27.5,panel,euro,0,0,1,85000,1545.5,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-novostroyka-kirpichnaya-podhodit-pod-ipoteku-ID4o8B0.html
10,Сергелийский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodayu-1-1-4-sergeli-2-byvshie-obschezhitie-ID4o9cM.html
9,Яшнабадский район,18.0,1,2,4,0,0,0.5,18.0,panel,average,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-1kom-kvartira-sotiladi-1-xonali-ID39isM.html
10,Сергелийский район,52.7,2,11,16,0,0,0.6875,26.35,new,average,1,0,1,23500,445.9,olx.uz,https://www.olx.uz/d/obyavlenie/yangi-qurilgan-uylar-barcha-qulayliklar-mavjud-ID4nK5u.html
0,Юнусабадский район,19.0,1,4,4,1,0,1.0,19.0,panel,average,0,0,1,23500,1236.8,olx.uz,https://www.olx.uz/d/obyavlenie/badamzar-1-honali-obschezhitie-otdelnyy-vhod-tualet-vannaya-ichida-ID4iDOQ.html
1,Мирзо-Улугбекский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-1-kom-kvartira-ttz-2-byvshee-obschezhitie-ID4nqIu.html
9,Яшнабадский район,18.0,1,2,4,0,0,0.5,18.0,panel,euro,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-v-yashnabade-1-2-4-18-kv-m-aviasozlar-3-ID4gnMw.html
1,Мирзо-Улугбекский район,22.0,1,2,4,0,0,0.5,22.0,panel,average,0,0,1,23500,1068.2,olx.uz,https://www.olx.uz/d/obyavlenie/1-2-4-karasu-6-obschezhitiya-ID4oani.html
2,Яккасарайский район,46.3,2,7,9,0,0,0.7778,23.14,brick,euro,1,0,1,98000,2117.1,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-2-komnatnaya-kvartira-na-ul-shota-rustaveli-ID4oAVL.html
9,Яшнабадский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-1-1-4-aviasozlar-3-privat-obschezhitie-yashnabadskiy-rayon-ID4dsrw.html
3,Мирабадский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/1-xona-sotiladi-srochna-ID4mnvm.html
9,Яшнабадский район,19.0,1,3,9,0,0,0.3333,19.0,brick,average,1,0,1,23500,1236.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-v-yashnabadskom-rayone-tuzel-1-byv-obsch-1-komnat-ID4maaA.html
1,Мирзо-Улугбекский район,18.0,1,1,5,0,1,0.2,18.0,panel,average,1,0,1,23500,1305.6,olx.uz,https://www.olx.uz/d/obyavlenie/1-xona-uy-sotiladi-ID4kqHr.html
0,Юнусабадский район,43.5,2,1,16,0,1,0.0625,21.75,new,average,1,0,1,55700,1280.5,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-v-novostroyke-2-1-16-yunus-abad-zhk-grin-park-ID4owro.html
10,Сергелийский район,20.0,1,4,4,1,0,1.0,20.0,panel,average,0,0,1,22381,1119.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-1-4-4-kvartiry-sergeli-rayon-metro-kipchak-chinar-5-minut-ID4nJ6K.html
1,Мирзо-Улугбекский район,20.0,1,3,4,0,0,0.75,20.0,panel,euro,0,0,1,23800,1190.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-kvartiry-mirzo-ulugbek-karasu-6-byvshiy-obschezhitie-ID4mvn2.html
10,Сергелийский район,52.0,2,5,16,0,0,0.3125,26.0,new,average,1,0,1,23800,457.7,olx.uz,https://www.olx.uz/d/obyavlenie/sergilli-novostroyka-2-5-16-ID4nMl7.html
3,Мирабадский район,74.0,3,9,9,1,0,1.0,24.67,brick,euro,1,0,1,55900,755.4,olx.uz,https://www.olx.uz/d/obyavlenie/yangi-hayot-tumani-ID4isrR.html
1,Мирзо-Улугбекский район,84.0,4,12,16,0,0,0.75,21.0,new,average,1,0,1,79000,940.5,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-svoya-vygodno-prodaetsya-kvartira-84-kv-m-zhk-bruklin-ID4o5It.html
1,Мирзо-Улугбекский район,20.0,1,2,4,0,0,0.5,20.0,panel,euro,0,0,1,23990,1199.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-1-2-4-ttz-evroremont-20-kv-kirpich-23990-ID4lrvJ.html
1,Мирзо-Улугбекский район,28.0,2,1,7,0,1,0.1429,14.0,brick,euro,1,0,1,24000,857.1,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-ekobazar-2-h-kom-studiya-pod-klyuch-ID4nFjO.html
3,Мирабадский район,20.0,1,5,5,1,0,1.0,20.0,panel,needs_repair,1,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-mirabad-a-fitrat-1-5-5-ID4nOyh.html
1,Мирзо-Улугбекский район,20.0,1,3,4,0,0,0.75,20.0,panel,average,0,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-1-komnatnaya-kvartira-6-massiv-karasu-oblastnoy-gai-ID4nEXj.html
3,Мирабадский район,20.0,1,5,5,1,0,1.0,20.0,panel,needs_repair,1,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/mirabad-1-5-5-galereynogo-tipa-20m2-bez-remonta-ID4oDyG.html
0,Юнусабадский район,20.0,1,4,4,1,0,1.0,20.0,panel,average,0,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-1-4-4-byvshee-obschezhitie-ID4jS4G.html
3,Мирабадский район,42.0,1,6,9,0,0,0.6667,42.0,brick,euro,1,0,1,64500,1535.7,olx.uz,https://www.olx.uz/d/obyavlenie/gospitalnyy-1v2-kom-tsentr-nukuskaya-mirabadskiy-r-n-mebel-tehnika-ID4orGa.html
3,Мирабадский район,20.0,1,1,5,0,1,0.2,20.0,panel,average,1,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-galereyka-ul-a-fitrata-1-5-5-ID4nDa3.html
1,Мирзо-Улугбекский район,32.0,2,1,7,0,1,0.1429,16.0,brick,average,1,0,1,24000,750.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-2-h-kom-studiya-ekobazar-ID4oeMu.html
1,Мирзо-Улугбекский район,18.0,1,2,2,1,0,1.0,18.0,panel,euro,0,0,1,24000,1333.3,olx.uz,https://www.olx.uz/d/obyavlenie/kvartira-1-komnatnaya-korasu-6-ID3gm1G.html
1,Мирзо-Улугбекский район,20.0,1,7,9,0,0,0.7778,20.0,brick,average,1,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-kadysheva-1-7-9-bazar-tsena-24-000-u-e-ID4oeGo.html
5,Чиланзарский район,33.0,1,7,9,0,0,0.7778,33.0,brick,euro,1,0,1,24000,727.3,olx.uz,https://www.olx.uz/d/obyavlenie/chilonzor-balbitsa-yonida-ID4jUkx.html
1,Мирзо-Улугбекский район,30.0,2,1,7,0,1,0.1429,15.0,brick,euro,1,0,1,24000,800.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-2-h-kom-studiya-ekobazar-ID4ohS3.html
11,Бектемирский район,32.0,1,4,4,1,0,1.0,32.0,panel,average,0,0,1,24000,750.0,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-1-4-4-vodnik-ID4nG92.html
5,Чиланзарский район,85.0,3,3,9,0,0,0.3333,28.33,brick,average,1,0,1,98000,1152.9,olx.uz,https://www.olx.uz/d/obyavlenie/prodayu-4-h-komnatnuyu-peredelannuyu-v-3-h-na-chilanzare-20a-kvartale-ID4kbqa.html
0,Юнусабадский район,47.9,1,11,11,1,0,1.0,47.86,new,average,1,0,1,71800,1500.2,olx.uz,https://www.olx.uz/d/obyavlenie/yangi-kurilgan-turar-zhoy-mazhmuasidan-honadon-sotiladi-remontsiz-ID4o97O.html
10,Сергелийский район,100.0,7,1,1,1,1,1.0,14.29,panel,average,0,0,1,48000,480.0,olx.uz,https://www.olx.uz/d/obyavlenie/dom-korobka-prodaetsya-ID4ocle.html
6,Алмазарский район,28.0,1,14,21,0,0,0.6667,28.0,monolith,needs_repair,1,0,1,24000,857.1,olx.uz,https://www.olx.uz/d/obyavlenie/srochna-sotiladi-1-xonali-14-chi-etaj-ID4otbM.html
3,Мирабадский район,20.0,1,1,5,0,1,0.2,20.0,panel,average,1,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/mirabadskiy-rayon-galereynogo-tipa-kvartira-1-1-5-ID4ooED.html
9,Яшнабадский район,19.0,1,3,9,0,0,0.3333,19.0,brick,average,1,0,1,24000,1263.2,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-1-3-9-na-tuzel-1-ID4eR8R.html
5,Чиланзарский район,36.0,1,4,4,1,0,1.0,36.0,panel,average,0,0,1,24000,666.7,olx.uz,https://www.olx.uz/d/obyavlenie/1-xonali-uy-sotiladi-ID4mWRg.html
1,Мирзо-Улугбекский район,20.0,1,3,4,0,0,0.75,20.0,panel,average,0,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/karasu-6-1-komnatnaya-kvartira-ID4nIMi.html
1,Мирзо-Улугбекский район,19.0,1,1,4,0,1,0.25,19.0,panel,average,0,0,1,24000,1263.2,olx.uz,https://www.olx.uz/d/obyavlenie/korasuv-6-1-1-4-kvartira-sotiladi-ID4nImk.html
10,Сергелийский район,40.0,1,4,5,0,0,0.8,40.0,panel,needs_repair,1,0,1,48000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-svoya-1-komnatnaya-kv-yakkasarayskiy-r-n-massiv-kushbegi-1-4-5-ID4oDzm.html
2,Яккасарайский район,60.0,2,6,10,0,0,0.6,30.0,new,average,1,0,1,128000,2133.3,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-svoya-2-h-kom-kvartira-v-novostroyke-ID4nAcf.html
3,Мирабадский район,20.0,1,5,5,1,0,1.0,20.0,panel,needs_repair,1,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-mirabad-1-5-5-bez-remonta-lokatsii-top-ID4lf1g.html
10,Сергелийский район,18.0,1,2,4,0,0,0.5,18.0,panel,average,0,0,1,24000,1333.3,olx.uz,https://www.olx.uz/d/obyavlenie/1-komnatnaya-sergeli-1-1-2-4-byvshie-obschezhitie-tualet-i-vanna-vnutri-ID49Z0H.html
10,Сергелийский район,60.9,2,15,16,0,0,0.9375,30.45,new,average,1,0,1,24000,394.1,olx.uz,https://www.olx.uz/d/obyavlenie/2xonali-yangi-uylar-sotuvda-subsidiya-va-ipoteka-mavjud-ID4nJjO.html
10,Сергелийский район,60.9,2,15,16,0,0,0.9375,30.45,new,average,1,0,1,24000,394.1,olx.uz,https://www.olx.uz/d/obyavlenie/2-xonali-tayyor-kadastrli-uylar-eng-qulay-narxlarda-ID4nJCw.html
3,Мирабадский район,80.1,2,2,15,0,0,0.1333,40.05,new,without_repair,1,0,1,215000,2683.8,olx.uz,https://www.olx.uz/d/obyavlenie/kvartira-80-m-s-potentsialom-do-110120-m-potolki-4-6-m-terrasa-ID49heI.html
11,Бектемирский район,65.0,3,1,4,0,1,0.25,21.67,panel,average,0,0,1,70000,1076.9,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-3-honali-kvartira-sotiladi-65-m-yashnobod-tumani-1-etazh-ID4onJy.html
9,Яшнабадский район,65.0,3,2,2,1,0,1.0,21.67,panel,average,0,0,1,54500,838.5,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-3-2-2-per-4kom-kerpichn-balkon-2h6-ul-zharkurgans-ID4nx2B.html
1,Мирзо-Улугбекский район,21.0,1,2,4,0,0,0.5,21.0,panel,average,0,0,1,24000,1142.9,olx.uz,https://www.olx.uz/d/obyavlenie/prodam-svoyu-1-komn-na-karasu-6-ID47lnq.html
1,Мирзо-Улугбекский район,20.0,1,3,4,0,0,0.75,20.0,panel,average,0,0,1,24000,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/1-komnatnaya-kvartira-v-ttz-ahmad-yugnakiy-ID3vJ2M.html
10,Сергелийский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,24000,1333.3,olx.uz,https://www.olx.uz/d/obyavlenie/1-kvartira-sredniy-remont-san-uzul-vay-fay-ID4nSpf.html
10,Сергелийский район,18.0,1,1,4,0,1,0.25,18.0,panel,average,0,0,1,24000,1333.3,olx.uz,https://www.olx.uz/d/obyavlenie/1-komnatnaya-kvartira-ID4nSjY.html
9,Яшнабадский район,54.0,3,3,4,0,0,0.75,18.0,panel,euro,0,0,1,60000,1111.1,olx.uz,https://www.olx.uz/d/obyavlenie/prodaesya-aviasozlor-2-2v3-3-4-ID4oBxo.html
0,Юнусабадский район,70.0,3,1,4,0,1,0.25,23.33,panel,average,0,0,1,145000,2071.4,olx.uz,https://www.olx.uz/d/obyavlenie/ts5-dan-3-honali-uy-ID4nrkn.html
11,Бектемирский район,24.8,1,7,11,0,0,0.6364,24.8,new,without_repair,1,0,1,24000,967.7,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-1-7-11-qoyliq-katta-bozorida-ID4lEvk.html
11,Бектемирский район,24.8,1,10,11,0,0,0.9091,24.8,new,without_repair,1,0,1,24000,967.7,olx.uz,https://www.olx.uz/d/obyavlenie/kvartira-uzimniki-yangi-quyluq-1-10-11-ID4nz3o.html
9,Яшнабадский район,56.0,2,8,12,0,0,0.6667,28.0,new,average,1,0,1,67200,1200.0,olx.uz,https://www.olx.uz/d/obyavlenie/premium-navastroyka-parkentskiy-karobka-56-kv-m-ID4kakw.html
9,Яшнабадский район,19.0,1,3,5,0,0,0.6,19.0,panel,euro,1,0,1,24000,1263.2,olx.uz,https://www.olx.uz/d/obyavlenie/aviasozlar-dilbog-mfy-obshejeta-19-kv-1-3-5-yangi-yevro-remont-ID4nqsT.html
1,Мирзо-Улугбекский район,22.0,1,2,4,0,0,0.5,22.0,panel,average,0,0,1,24000,1090.9,olx.uz,https://www.olx.uz/d/obyavlenie/karasu6-obschezhitie-1-2-4-ID4nhtm.html
11,Бектемирский район,30.0,1,1,1,1,1,1.0,30.0,panel,euro,0,0,1,22857,761.9,olx.uz,https://www.olx.uz/d/obyavlenie/chirchiq-shahar-4-mikrorayon-1-xona-30-kv-m-ID4oF0a.html
1,Мирзо-Улугбекский район,19.0,1,2,4,0,0,0.5,18.96,panel,average,0,0,1,22857,1205.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodam-1-komnatnuyu-kvartiru-malo-semeynoe-obschezhitie-ID4gPHW.html
10,Сергелийский район,59.7,2,7,16,0,0,0.4375,29.85,new,euro,1,0,1,24100,403.7,olx.uz,https://www.olx.uz/d/obyavlenie/birlamchi-ipoteka-subsidiya-2-hona-sokin-makon-2-yangihayat-ID4o6Zd.html
10,Сергелийский район,26.0,1,1,1,1,1,1.0,26.0,panel,average,0,0,1,24200,930.8,olx.uz,https://www.olx.uz/d/obyavlenie/sergeli-evro-kottedzh-1-komnatnyy-novyy-ID4l1Ec.html
4,Шайхантахурский район,37.9,1,2,22,0,0,0.0909,37.9,monolith,average,1,0,1,23016,607.3,olx.uz,https://www.olx.uz/d/obyavlenie/maljan-residence-kvartira-sotiladi-ID4mKCB.html
9,Яшнабадский район,30.0,1,4,4,1,0,1.0,30.0,panel,average,0,0,1,24400,813.3,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-svoya-kvartira-g-chirchik-ID4oeG3.html
3,Мирабадский район,20.0,1,5,5,1,0,1.0,20.0,panel,needs_repair,1,0,1,24499,1225.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-mirabad-galereyka-1-5-5-bez-remonta-lokatsii-top-ID4obar.html
6,Алмазарский район,89.5,3,5,11,0,0,0.4545,29.83,new,euro,1,0,1,140000,1564.2,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-3-kom-kvartira-mebelyu-i-tehnikoy-tashkent-karasaray-ID4oc09.html
10,Сергелийский район,21.0,1,4,5,0,0,0.8,21.0,panel,euro,1,0,1,24500,1166.7,olx.uz,https://www.olx.uz/d/obyavlenie/tashnobod-tumani-olmos-metroni-yonida-1-xona-24-500-ID4ogMn.html
11,Бектемирский район,35.0,1,11,12,0,0,0.9167,35.0,new,needs_repair,1,0,1,24500,700.0,olx.uz,https://www.olx.uz/d/obyavlenie/yangi-qyliq-majmuasida-qurilgan-yangi-xonadon-ID4n0Am.html
6,Алмазарский район,18.0,1,2,4,0,0,0.5,18.0,panel,average,0,0,1,24500,1361.1,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodayu-svoy-kvartiry-ID44nVc.html
3,Мирабадский район,20.0,1,5,5,1,0,1.0,20.0,panel,needs_repair,1,0,1,24500,1225.0,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-mirabad-galereyka-1-5-5-bez-remonta-lokatsii-top-ID4lJme.html
1,Мирзо-Улугбекский район,22.0,1,1,4,0,1,0.25,22.0,panel,euro,0,0,1,24500,1113.6,olx.uz,https://www.olx.uz/d/obyavlenie/kvartira-sotiladi-svoya-ID4o3mC.html
9,Яшнабадский район,18.0,1,4,5,0,0,0.8,18.0,panel,average,1,0,1,24500,1361.1,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-byv-obsch-yashnabadskom-rayone-lisunova-1-1-kom-18m2-ID4madG.html
2,Яккасарайский район,18.7,1,1,1,1,1,1.0,18.7,panel,average,0,0,1,24500,1310.2,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-1-komnatnaya-yakkasarayskiy-rayon-ID48jxX.html
2,Яккасарайский район,18.7,1,1,1,1,1,1.0,18.7,panel,euro,0,0,1,24500,1310.2,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-1-komnatnaya-yakkasarayskiy-rayon-ID48lOn.html
1,Мирзо-Улугбекский район,20.0,1,1,4,0,1,0.25,20.0,panel,euro,0,0,1,24800,1240.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-kvartira-mirzo-ulugbek-karasu-6-oblastnoy-gai-byvshiy-obschezhitie-ID4k1Kj.html
